price,standard_unit,account_id,firm,purchase_standard,edi,invest_class,narcotic_class,base_amount,name,by_id,create_date,code,pkg_amount,status,name_as,modify_date,etc_class 
16,TAB,1,태극제약,10mg/1000T,644801160,경구,0,0,아디팜정(히드록시진염산염) 10mg,1,2016-11-22 10:51:55.904623+00:00,TADP,1000,사용중,아디팜정 10mg,2016-12-06 06:21:18.639166+00:00,일반
153,TAB,1,씨제이헬스케어,500T,640002790,경구,0,0,아로베스트정(아플로쿠알론),1,2016-11-22 10:51:56.381786+00:00,TARO,500,사용중,아로베스트정,2016-12-06 06:21:18.641166+00:00,일반
16,TAB,1,중외제약,1000T,644901360,경구,0,0,아루사루민정(수크랄페이트),1,2016-11-22 10:51:56.765263+00:00,7ARUSA,1000,사용중,아루사루민정,2016-12-06 06:21:18.644166+00:00,일반
50000,CAP,1,****,개,679700200,,0,0,아리돌흡입용캡슐콤비팩(만니톨),1,2016-11-22 10:51:56.766733+00:00,,1,사용중,아리돌 흡입용 캡슐 콤비팩,2016-12-06 06:21:18.646166+00:00,일반
4036,TAB,1,한국에자이,30T,641605600,경구,0,0,아리셉트정23mg,1,2016-11-22 10:51:56.255137+00:00,ARCT2,30,사용중,아리셉트정 23mg,2016-12-06 06:21:18.649166+00:00,일반
944,TAB,1,한미약품,300T,643504690,경구,0,0,아모잘탄정5/100mg,1,2016-11-22 10:51:56.767942+00:00,TAMZ,300,사용중,아모잘탄정 5/100mg,2016-12-06 06:21:18.652167+00:00,일반
783,TAB,1,한미약품,5/50mg/300T,643504680,경구,0,0,아모잘탄정5/50mg,1,2016-11-22 10:51:56.338409+00:00,TAMZ50,300,사용중,아모잘탄정 5/50mg,2016-12-06 06:21:18.654167+00:00,일반
103,BTL,1,건일제약,50ml,646802631,경구,0,0,아모크라네오시럽 (50mL),1,2016-11-22 10:51:56.420627+00:00,SAMOCX,1,사용중,아모크라네오시럽 50mL,2016-12-06 06:21:18.656167+00:00,일반
45,CAP,1,종근당,250mg/1000C,643301670,경구,0,0,아목사펜캡슐(아목시실린),1,2016-11-22 10:51:56.112808+00:00,TAMX,1000,사용중,아목사펜캡슐,2016-12-06 06:21:18.659167+00:00,일반
95,CAP,1,종근당,500mg/500C,643303130,경구,0,0,종근당아목시실린캡슐500mg,1,2016-11-22 10:51:56.354157+00:00,AMOX,500,사용중,아목시실린캡슐 500mg,2016-12-06 06:21:18.662167+00:00,일반
399,AMP,1,대한약품공업,50A,645100721,주사,0,0,대한아미노필린주사액(2.5%),1,2016-11-22 10:51:56.769270+00:00,7DAMNX,50,사용중,아미노필린주 2.5%,2016-12-06 06:21:18.664167+00:00,일반
29,TAB,1,휴온스,325mg/1000T,670601430,경구,0,0,아미세타정325mg,1,2016-11-22 10:51:56.284453+00:00,TAMCT,1000,사용중,아미세타정 325mg,2016-12-06 06:21:18.667167+00:00,일반
1114,TAB,1,명인제약,100T,651903620,경구,0,0,아미썰정400mg(아미설피리드),1,2016-11-22 10:51:55.862759+00:00,TAMIS,100,사용중,아미썰정 400mg,2016-12-06 06:21:18.669168+00:00,일반
1206,AMP,1,신풍제약,250mg/10V,648502453,주사,0,0,신풍아미카신황산염주사액250mg,1,2016-11-22 10:51:56.115322+00:00,7AMKX,10,사용중,아미카신황산염주 250mg,2016-12-06 06:21:18.672168+00:00,일반
568,TAB,1,아주약품,625mg/30T,654000780,경구,0,0,아미클란정,1,2016-11-22 10:51:56.511991+00:00,TAMI,30,사용중,아미클란정,2016-12-06 06:21:18.674168+00:00,일반
11382,BTL,1,글락소스미스클라인,120회/통,650001831,외용,0,0,아바미스나잘스프레이 120회,1,2016-11-22 10:51:55.971872+00:00,7AVMNX,1,사용중,아바미스나잘스프레이 120회,2016-12-06 06:21:18.677168+00:00,일반
1125537,VIAL,1,한국로슈,16ml/VIAL,645000671,냉장,0,0,아바스틴주 16mL,1,2016-11-22 10:51:56.001214+00:00,7AVSTX,1,사용중,아바스틴주 16mL,2016-12-06 06:21:18.680168+00:00,일반
391,AMP,1,건일제약,500mcg/30AMP,646800951,외용,0,0,아벤트로흡입액,1,2016-11-22 10:51:56.346587+00:00,3AVTX,30,사용중,아벤트로흡입액,2016-12-06 06:21:18.682168+00:00,일반
2093,TAB,1,바이엘코리아,30T(PTP),641100230,경구,0,0,아벨록스정400mg,1,2016-11-22 10:51:56.283121+00:00,TAVLS40,30,사용중,아벨록스정 400mg,2017-04-11 02:40:53.406345+00:00,일반
27453,BTL,1,바이엘코리아,250 ml/V,641100251,주사,0,0,아벨록스주400mg(병),1,2016-11-22 10:51:56.111638+00:00,7AVELX,1,사용중,아벨록스주 400mg,2016-12-06 06:21:18.687169+00:00,일반
4500,TUBE,1,태극제약,개,644801230,외용,0,0,아비나파스타(트리암시놀론아세토니드),1,2016-11-22 10:51:56.770334+00:00,3ABP,1,사용중,아비나파스타,2016-12-06 06:21:18.689169+00:00,일반
2510,TAB,1,한국오츠카제약주식회사,100T,649900120,경구,0,0,아빌리파이정10mg(아리피프라졸),1,2016-11-22 10:51:56.771577+00:00,TABI,100,사용중,아빌리파이정 10mg,2016-12-06 06:21:18.692169+00:00,일반
1416,TAB,1,한국오츠카제약주식회사,100T,649900110,경구,0,0,아빌리파이정5mg(아리피프라졸),1,2016-11-22 10:51:56.773059+00:00,TABI5,100,사용중,아빌리파이정 5mg,2016-12-06 06:21:18.695169+00:00,일반
229,BTL,1,안국약품,15ml,650202671,경구,0,0,아스맥신건조시럽 15mL,1,2016-11-22 10:51:55.999469+00:00,SATHMX,1,사용중,아스맥신건조시럽 15mL,2016-12-06 06:21:18.698169+00:00,일반
300,50A,1,휴온스,500mg/2ml,670603303,주사,0,0,아스코르브산주,1,2016-12-01 00:59:13.769681+00:00,,50,사용중,아스코르브산주,2016-12-06 06:21:18.700169+00:00,일반
61,TAB,1,한미약품,100mg/500T,643503630,경구,0,0,한미아스피린장용정100mg,1,2016-11-22 10:51:55.818080+00:00,TASP10,500,사용중,아스피린장용정 100mg,2016-12-06 06:21:18.703169+00:00,일반
45738,VIAL,1,녹십자,V,643604661,냉장,0,0,아이비글로불린에스엔주 50mL,1,2016-11-22 10:51:56.774395+00:00,FIVGL50X,1,사용중,아이비글로불린에스엔주 50mL,2016-12-06 06:21:18.705170+00:00,일반
390,TAB,2,한국먼디파마 유한회사,100TAB,649501370,경구,1,0,아이알코돈정5mg(옥시코돈염산염),1,2016-11-22 10:51:56.775966+00:00,TIRCD,100,사용중,아이알코돈정 5mg,2016-12-15 02:55:52.890885+00:00,마약
723,TAB,1,한국유나이티드제약,100T,644302120,경구,0,0,아자프린정(아자티오프린),1,2016-11-22 10:51:56.777850+00:00,TAZA,100,사용중,아자프린정,2016-12-06 06:21:18.710170+00:00,일반
8000,TUBE,1,시믹 씨엠오,1개,647000330,외용,0,0,아케인 크림,2,2016-12-01 11:51:40.637036+00:00,,1,사용중,아케인 크림,2016-12-06 06:21:18.713170+00:00,처치약품
1278,AMP,1,명문제약,50A,649802381,,0,0,아크리움주사,1,2016-11-22 10:51:56.779360+00:00,7ACRX,50,사용중,아크리움주,2016-12-06 06:21:18.715170+00:00,일반
80,TAB,1,삼아제약,500T,645700700,경구,0,0,삼아아토크정20μg,1,2016-11-22 10:51:56.780562+00:00,TATOC20,500,사용중,아토크정 20μg,2016-12-06 06:21:18.718170+00:00,일반
1316,AMP,1,하나제약,50A,657801301,냉장,0,0,아트라주,1,2016-11-22 10:51:56.781694+00:00,7ATRX,50,사용중,아트라주,2016-12-06 06:21:18.720170+00:00,일반
295,AMP,1,대한약품공업,1ml/50A,645101113,주사,0,0,대한아트로핀황산염주사액 1mL,1,2016-11-22 10:51:56.019163+00:00,7ATROPEX,50,사용중,아트로핀황산염주,2016-12-06 06:21:18.723171+00:00,일반
22,TAB,1,일동제약,0.5mg/100T,642901150,경구,2,0,아티반정0.5mg(로라제팜),1,2016-11-22 10:51:55.756357+00:00,TATIV5,100,사용중,아티반정 0.5mg,2017-04-27 20:08:11.166711+00:00,향정
41,TAB,1,일동제약,1mg/100T,642901160,경구,2,0,아티반정1mg(로라제팜),1,2016-11-22 10:51:56.013071+00:00,TATIV1,100,사용중,아티반정 1mg,2017-04-27 20:08:11.184673+00:00,향정
487,AMP,1,일동제약,2mg/50A,642901181,냉장,2,0,아티반주사 2mg/0.5mL,1,2016-11-22 10:51:56.161184+00:00,7ATB2X,50,사용중,아티반주 2mg/0.5mL,2017-02-22 07:08:07.429542+00:00,향정
34,TAB,1,부광약품,50mg/100T,642201490,경구,0,0,안티로이드정(프로필티오우라실),1,2016-11-22 10:51:56.413506+00:00,TANTIR,100,사용중,안티로이드정,2016-12-06 06:21:18.734171+00:00,일반
534,TAB,1,제일약품,100T,645400680,경구,0,0,안프란정100mg(사포그릴레이트염산염),1,2016-11-22 10:51:55.863849+00:00,TANPR,100,사용중,안프란정 100mg,2016-12-06 06:21:18.737171+00:00,일반
56,TAB,1,한국화이자,100T,648900610,경구,0,0,알닥톤필름코팅정25mg(스피로노락톤),1,2016-11-22 10:51:55.865022+00:00,TALDA25,100,사용중,알닥톤필름코팅정 25mg,2016-12-06 06:21:18.739172+00:00,일반
24636,VIAL,1,씨제이헬스케어,5V,640004931,주사,0,0,알록시주 1.5mL(팔로노세트론염산염),1,2016-11-22 10:51:56.782810+00:00,7ALO,5,사용중,알록시주 1.5mL,2016-12-06 06:21:18.742172+00:00,일반
24636,VIAL,1,씨제이헬스케어,5V,640004931,주사,0,0,알록시주 1.5mL(팔로노세트론염산염),1,2016-11-22 10:51:56.782810+00:00,7ALO,5,사용중,알록시주 1.5mL,2016-12-06 06:21:18.742172+00:00,일반
151132,VIAL,1,한국릴리,V,670800951,주사,0,0,알림타주100mg(페메트렉시드이나트륨칠수화물),1,2016-11-22 10:51:56.551446+00:00,7ALIX,1,사용중,알림타주 100mg,2016-12-06 06:21:18.744172+00:00,항암제
544099,VIAL,1,한국릴리,V,670800141,주사,0,0,알림타주500mg(페메트렉시드이나트륨칠수화물),1,2016-11-22 10:51:56.552676+00:00,7ALI5X,1,사용중,알림타주 500mg,2016-12-06 06:21:18.747172+00:00,항암제
46000,BTL,1,(주)에스트라,100ml,670000610,,0,0,알보칠콘센트레이트액,2,2017-03-16 05:15:27.891763+00:00,None,1,사용중,알보칠콘센트레이트액,2017-03-16 06:44:24.168981+00:00,일반
89455,BTL,1,에스케이플라즈마,100ml/병,50800231,,0,0,알부민주 20%,2,2016-11-22 10:51:55.826054+00:00,7SKAL,1,사용중,알부민주 20%,2017-02-22 23:46:39.419610+00:00,일반
255,TAB,1,(주)대웅제약,120정,641601880,경구,0,0,알비스정,1,2016-12-06 06:21:18.752172+00:00,,120,2,알비스정,2016-12-06 06:21:18.752172+00:00,일반
3465,BTL,1,한국알콘,개,652400441,냉장,0,0,알카인0.5%점안액(염산푸로파라카인) 15mL,1,2016-11-22 10:51:56.784056+00:00,3ACIX,1,사용중,알카인0.5%점안액 15mL,2016-12-06 06:21:18.754172+00:00,일반
97,TAB,1,환인제약,200T,657200480,경구,2,0,알프람정0.4mg(알프라졸람),1,2016-11-22 10:51:56.052495+00:00,TALPR,200,사용중,알프람정 0.4mg,2017-04-27 20:08:11.197924+00:00,향정
115,TAB,1,환인제약,0.5mg/200T,657200490,경구,2,0,알프람정0.5mg(알프라졸람),1,2016-11-22 10:51:55.757488+00:00,TALP0.5,200,사용중,알프람정 0.5mg,2017-04-27 20:08:11.211607+00:00,향정
389,TAB,1,씨제이헬스케어,300T,640002890,경구,0,0,암로스타정5mg(아디핀산암로디핀),1,2016-11-22 10:51:56.785431+00:00,TAMRO,300,사용중,암로스타정 5mg,2016-12-06 06:21:18.762173+00:00,일반
134605,VIAL,1,길리어드사이언스코리아(유),10V,625900031,주사,0,0,암비솜주사(주사용리포좀화한암포테리신B),1,2016-11-22 10:51:56.786576+00:00,7ABS,10,사용중,암비솜주,2016-12-06 06:21:18.765173+00:00,일반
0,AMP,1,한국아브노바,8A,665100070,냉장,0,0,압노바비스쿰에프20mg주사액,1,2016-11-22 10:51:56.787923+00:00,7ABNOB,8,사용중,압노바비스쿰에프주 20mg,2016-12-06 06:21:18.767173+00:00,항암제
190,CAP,1,안국약품,100C,650202970,경구,0,0,애니코프캡슐300mg(테오브로민),1,2016-11-22 10:51:55.801927+00:00,CANYC,100,사용중,애니코프캡슐 300mg,2016-12-06 06:21:18.770173+00:00,일반
50,TAB,1,종근당,240mg/500T,643301810,경구,0,0,애드칼정,1,2016-11-22 10:51:56.110403+00:00,TADCL,500,사용중,애드칼정,2016-12-06 06:21:18.773173+00:00,일반
50,TAB,1,종근당,240mg/500T,643301810,경구,0,0,애드칼정,1,2016-11-22 10:51:56.110403+00:00,TADCL,500,사용중,애드칼정,2016-12-06 06:21:18.773173+00:00,일반
9952,PEN,1,사노피-아벤티스코리아,3 ml/5PEN,652000591,주사,0,0,애피드라주솔로스타(인슐린글루리신유전자재조합),1,2016-11-22 10:51:56.181003+00:00,7APDX,5,사용중,애피드라주솔로스타,2016-12-06 06:21:18.775174+00:00,일반
112,TAB,1,부광약품,200T,642201540,경구,0,0,액시마정(독소필린),1,2016-11-22 10:51:56.054026+00:00,TAXIM,200,사용중,액시마정,2016-12-06 06:21:18.778174+00:00,일반
1148,AMP,1,신풍제약,10A,648502721,주사,0,0,액티나마이드주1000㎍(코바마미드주),1,2016-11-22 10:51:55.889366+00:00,7ATNMX,10,사용중,액티나마이드주 1000㎍,2016-12-06 06:21:18.780174+00:00,일반
252053,AMP,1,한국베링거인겔하임,V,653500661,주사,0,0,액티라제주사20mg(알-티피에이),1,2016-11-22 10:51:56.789085+00:00,7ATL20X,1,사용중,액티라제주 20mg,2016-12-06 06:21:18.783174+00:00,일반
625071,VIAL,1,한국베링거인겔하임,1VIAL,653500671,주사,0,0,액티라제주사50mg(알-티피에이),1,2016-11-22 10:51:56.029252+00:00,7ATL50X,1,사용중,액티라제주 50mg,2016-12-06 06:21:18.786174+00:00,일반
300,AMP,1,아주약품,15mg/50A,654001341,주사,0,0,앰브로주사(염산암브록솔),1,2016-11-22 10:51:55.998220+00:00,7AMBROX,50,사용중,앰브로주,2016-12-06 06:21:18.789174+00:00,일반
2622,BTL,1,부광약품,67.5 ml/10병,642201560,외용,0,0,얄액,1,2016-11-22 10:51:56.513483+00:00,3YAL,10,사용중,얄액,2016-12-06 06:21:18.791174+00:00,일반
249750,VIAL,1,한국머크,V,661700551,냉장,0,0,얼비툭스주 5mg/mL 20mL,1,2016-11-22 10:51:56.553817+00:00,7ERBIX,1,사용중,얼비툭스주 5mg/mL 20mL,2016-12-06 06:21:18.794175+00:00,항암제
25224,AMP,1,미쓰비시다나베파마코리아,2ml/10A,653300331,냉장,0,0,에글란딘주 2mL,1,2016-11-22 10:51:56.164926+00:00,7EGL2X,10,사용중,에글란딘주 2mL,2016-12-06 06:21:18.796175+00:00,일반
20,TAB,1,환인제약,10mg/1000T,657200500,경구,0,0,에나폰정10mg,1,2016-11-22 10:51:55.905899+00:00,TENF,1000,사용중,에나폰정 10mg,2016-12-06 06:21:18.799175+00:00,일반
13,TAB,1,환인제약,1000T,657202640,경구,0,0,에나폰정5mg,1,2016-11-22 10:51:55.792767+00:00,TENA,1000,사용중,에나폰정 5mg,2016-12-06 06:21:18.801175+00:00,일반
195104,VIAL,1,한국화이자,V,648901311,냉장,0,0,에락시스주100mg,1,2016-11-22 10:51:56.555094+00:00,7ERAXX,1,사용중,에락시스주 100mg,2016-12-06 06:21:18.804175+00:00,일반
300,AMP,1,대원제약,200㎍/50A,671802221,주사,0,0,에르빈주사액(메틸에르고메트린말레산염) 1mL,1,2016-11-22 10:51:56.063664+00:00,7ERVX,50,사용중,에르빈주 1mL,2016-12-06 06:21:18.806175+00:00,일반
22897,CAP,1,한국엠에스디(유),1 캡슐,655500250,경구,0,0,에멘드캡슐125mg(아프레피탄트),1,2016-11-22 10:51:55.772550+00:00,TEMD,1,사용중,에멘드캡슐 125mg,2016-12-06 06:21:18.809176+00:00,일반
17994,CAP,1,한국엠에스디(유),1 캡슐,655500240,경구,0,0,에멘드캡슐80mg(아프레피탄트),1,2016-11-22 10:51:55.773729+00:00,TEMD8,1,사용중,에멘드캡슐 80mg,2016-12-06 06:21:18.811176+00:00,일반
822,TAB,1,한국룬드벡,56T,668000040,경구,0,0,에빅사정(메만틴염산염),1,2016-11-22 10:51:56.431324+00:00,TEBIX,56,사용중,에빅사정,2016-12-06 06:21:18.814176+00:00,일반
0,BTL,1,부광약품,통,642201580,경구,0,0,에세푸릴현탁액(니푸록사짓),1,2016-11-22 10:51:56.790340+00:00,SERC,1,사용중,에세푸릴현탁액 500ml,2016-12-06 06:21:18.817176+00:00,일반
4564,VIAL,1,한국엠에스디(유),5ml/10병,655501591,냉장,0,0,에스메론주50mg/5mL,1,2016-11-22 10:51:56.476742+00:00,ESMEROX,10,사용중,에스메론주 50mg/5mL,2016-12-06 06:21:18.819176+00:00,일반
22167,SYR,1,(주)엘지생명과학,6관<생물학>,668900371,냉장,0,0,에스포젠프리필드주10000IU,1,2016-11-22 10:51:56.517420+00:00,ESPOG1,6,사용중,에스포젠프리필드주 10000IU/ml,2017-04-11 06:47:39.756220+00:00,일반
8583,SYR,1,(주)엘지생명과학,6관<생물학>,668900341,냉장,0,0,에스포젠프리필드주2000IU/0.5mL,1,2016-11-22 10:51:56.518744+00:00,7ESPG2,6,사용중,에스포젠프리필드주 2000IU/0.5mL,2017-04-11 06:49:39.894092+00:00,일반
10294,SYR,1,(주)엘지생명과학,6관<생물학>,668900351,냉장,0,0,에스포젠프리필드주3000IU/0.3mL,1,2016-11-22 10:51:56.520021+00:00,ESPOG3,6,사용중,에스포젠프리필드주 3000IU/0.3mL,2017-04-11 06:49:46.408464+00:00,일반
13631,SYR,1,(주)엘지생명과학,6관<생물학>,668900361,냉장,0,0,에스포젠프리필드주4000IU/0.4mL,1,2016-11-22 10:51:56.521188+00:00,7ESPG4,6,사용중,에스포젠프리필드주 4000IU/0.4mL,2017-04-11 06:49:53.472868+00:00,일반
15554,SYR,1,(주)엘지생명과학,6관<생물학>,668902821,냉장,0,0,에스포젠프리필드주6000IU/0.6mL,1,2016-11-22 10:51:56.522423+00:00,ESPOG6,6,사용중,에스포젠프리필드주 6000IU/0.6mL,2017-04-11 06:49:58.386149+00:00,일반
106,TAB,1,경동제약,100mg/100T,648101500,경구,0,0,에이서정(아세클로페낙),1,2016-11-22 10:51:55.810042+00:00,TACER,100,사용중,에이서정,2016-12-06 06:21:18.836177+00:00,일반
0,AMP,12,(주)파마리서치프로덕트,2ml/앰플,662800050,,0,0,에이티피주20mg(아데노신트리포스페이트디나트륨),1,2017-01-11 04:19:33.497555+00:00,None,1,사용중,에이티피주20mg,2017-01-11 04:30:40.294693+00:00,일반
2004,TAB,1,씨제이헬스케어,30T,640002940,경구,0,0,에이페질정10mg(도네페질염산염일수화물),1,2016-11-22 10:51:56.256422+00:00,TAPZ,30,사용중,에이페질정 10mg,2016-12-06 06:21:18.838177+00:00,일반
1636,TAB,1,씨제이헬스케어,30T,640004320,경구,0,0,에이페질정5mg(도네페질염산염일수화물),1,2016-11-22 10:51:56.257555+00:00,A1160430,30,사용중,에이페질정 5mg,2016-12-06 06:21:18.841177+00:00,일반
22600,AMP,1,엘앤에이취팜,10A,646801020,주사,0,0,에취라제주사1500iu(히알우로니다제),1,2016-11-22 10:51:56.791407+00:00,7HRAS,10,사용중,에취라제주 1500iu,2016-12-06 06:21:18.843177+00:00,일반
280,AMP,1,중외제약,50A,644901581,주사,0,0,에취투주(시메티딘),1,2016-11-22 10:51:56.404775+00:00,7H2X,50,사용중,에취투주,2016-12-06 06:21:18.846178+00:00,일반
4333,AMP,1,비브라운코리아/한올바이오파마,10A,667400511,주사,0,0,에토미데이트리푸로주,1,2016-11-22 10:51:55.890712+00:00,7EDMX,10,사용중,에토미데이트리푸로주,2016-12-06 06:21:18.849178+00:00,일반
377,AMP,1,대원제약,1ml/50A,671800731,주사,0,0,대원염산에페드린주사액,1,2016-11-22 10:51:56.020488+00:00,ZEPEX,50,사용중,에페드린주,2016-12-06 06:21:18.851178+00:00,일반
5574,VIAL,1,동아에스티,10V,642502831,주사,0,0,에포세린주1g(세프티족심나트륨),1,2016-11-22 10:51:55.933961+00:00,7EPOCX,10,사용중,에포세린주 1g,2016-12-06 06:21:18.854178+00:00,일반
330,AMP,1,대한약품공업,1mg/50A,645100741,주사,0,0,대한에피네프린주사액,1,2016-11-22 10:51:56.017057+00:00,7EPI-1X,50,사용중,에피네프린주,2016-12-06 06:21:18.856178+00:00,일반
330,AMP,1,대한약품공업,1mg/50A,645100741,주사,0,0,대한에피네프린주사액,1,2016-11-22 10:51:56.017057+00:00,7EPI-1X,50,사용중,에피네프린주,2016-12-06 06:21:18.856178+00:00,일반
1509,매,1,한국노바티스,30매,653601330,외용,0,0,엑셀론패취5(리바스티그민),1,2016-11-22 10:51:55.760956+00:00,TEXE5,30,사용중,엑셀론패취 5,2017-01-09 01:29:50.171788+00:00,일반
190,TAB,1,아주약품,500T,654004610,경구,0,0,엑손SR정(에페리손염산염),1,2016-11-22 10:51:56.382935+00:00,TEXON,500,사용중,엑손SR정,2016-12-06 06:21:18.861178+00:00,일반
115,TAB,1,아주약품,500T,654001380,경구,0,0,엑손정(염산에페리손),1,2016-11-22 10:51:56.384145+00:00,TIEXON,500,사용중,엑손정,2016-12-06 06:21:18.864179+00:00,일반
27327,TAB,1,한국노바티스,28T,653600830,경구,0,0,엑스자이드확산정500mg(데페라시록스),1,2016-11-22 10:51:56.792466+00:00,EXJA1,28,사용중,엑스자이드확산정 500mg,2016-12-06 06:21:18.866179+00:00,일반
5654,VIAL,1,부광약품,500mg/V,642201671,냉장,0,0,엔독산주500mg(시클로포스파미드),1,2016-11-22 10:51:56.358049+00:00,7ENDO5X,1,사용중,엔독산주 500mg,2016-12-06 06:21:18.869179+00:00,항암제
4400,BAG,1,중외제약,400ml,644912234,경구,0,0,엔커버액 400mL(밀크맛),1,2016-11-22 10:51:56.310970+00:00,SENCOX4,12,사용중,엔커버액 400mL,2016-12-06 06:21:18.871179+00:00,일반
2667,BTL,1,동인당제약,병,664100990,경구,0,0,엔터놀액(경구용구연산마그네슘액),1,2016-11-22 10:51:56.793893+00:00,XETN,1,사용중,엔터놀액,2016-12-06 06:21:18.874179+00:00,일반
196,CAP,1,한미약품,300C,643501900,경구,0,0,엘도인캡슐(에르도스테인),1,2016-11-22 10:51:56.195861+00:00,CERDO,300,사용중,엘도인캡슐,2016-12-06 06:21:18.876179+00:00,일반
35550,VIAL,1,동아에스티,V,642502851,주사,0,0,엘라스폴100주,2,2016-11-22 10:51:56.803738+00:00,7ELASX,10,사용중,엘라스폴100주,2017-02-23 23:59:18.474822+00:00,일반
374557,VIAL,1,사노피-아벤티스코리아,20ml/V,652000381,주사,0,0,엘록사틴주 100mg/20ml,1,2016-11-22 10:51:56.101609+00:00,7OXALIX,1,사용중,엘록사틴주 100mg/20ml,2017-04-17 03:36:34.563621+00:00,항암제
213447,VIAL,1,사노피-아벤티스코리아,10ml/V,652000371,주사,0,0,엘록사틴주 50mg/10ml,1,2016-11-22 10:51:55.914164+00:00,7OXALI5X,1,사용중,엘록사틴주 50mg/10ml,2017-04-17 03:36:29.519333+00:00,항암제
33000,BTL,1,대한약품공업주식회사,100㎖×10,645104340,주사,0,0,엘아르기닌염산염 주 10%,2,2017-01-11 05:00:55.781533+00:00,None,10,사용중,엘아르기닌염산염 주 10%,2017-03-16 11:14:19.437297+00:00,영양수액
0,TUBE,1,한국아스트라제네카,개,650700430,,0,0,엠라5%크림,1,2016-11-22 10:51:56.812435+00:00,3EMLOT,1,사용중,엠라5%크림,2016-12-06 06:21:18.887180+00:00,처치약품
4709,VIAL,1,중외제약,10V,644901641,주사,0,0,엠티엑스주 2mL,1,2016-11-22 10:51:56.814710+00:00,7MTXX,10,사용중,엠티엑스주 2mL,2016-12-06 06:21:18.890180+00:00,일반
262,AMP,2,하나제약,10AMP,657801481,주사,1,0,염몰핀주사(염산모르핀),1,2016-11-22 10:51:56.816283+00:00,7MPX,25,사용중,염몰핀주사,2016-12-15 02:55:52.933887+00:00,마약
7656,BAG,1,씨제이헬스케어,20팩,640002180,주사,0,0,씨제이염산도파민프리믹스160mg주,1,2016-11-22 10:51:56.817510+00:00,7CDPM160,20,사용중,염산도파민프리믹스160mg주,2016-12-06 06:21:18.895180+00:00,일반
314,AMP,2,하나제약,50mg/1ml * 25AMP,657802751,주사,1,0,하나염산페치딘주사 1mL,1,2016-11-22 10:51:56.818796+00:00,7PET1X,25,사용중,염산페치딘주사 1mL,2016-12-15 02:55:52.938888+00:00,마약
314,AMP,2,하나제약,50mg/1ml * 25AMP,657802751,주사,1,0,하나염산페치딘주사 1mL,1,2016-11-22 10:51:56.818796+00:00,7PET1X,25,사용중,염산페치딘주사 1mL,2016-12-15 02:55:52.938888+00:00,마약
300,AMP,1,제일제약,50A,650500241,주사,0,0,염카루주3%(염화칼슘)(앰플),1,2016-11-22 10:51:56.820181+00:00,7YKRX,50,사용중,염카루주 3%,2016-12-06 06:21:18.900181+00:00,일반
257,AMP,1,중외제약,50A,644903231,주사,0,0,중외염화나트륨주사액 20mL(앰플),1,2016-11-22 10:51:56.821655+00:00,X-NACL,50,사용중,염화나트륨주 20mL,2016-12-06 06:21:18.902181+00:00,수액
276,AMP,1,대한약품공업,50A,645100861,주사,0,0,대한염화칼륨-40(포타시움크로라이드주) (앰플),1,2016-11-22 10:51:56.406141+00:00,7KCL40X,50,사용중,염화칼륨주 20ml,2016-12-06 06:21:18.905181+00:00,수액
257,CAP,1,동아에스티,60C,642502900,경구,0,0,오논캅셀(프란루카스트수화물),1,2016-11-22 10:51:56.488775+00:00,CONON,60,사용중,오논캅셀,2016-12-06 06:21:18.907181+00:00,일반
190,TAB,1,한미약품,30T,643504140,경구,0,0,오니롤정0.25mg(로피니롤염산염),1,2016-11-22 10:51:56.822905+00:00,TONT,30,사용중,오니롤정 0.25mg,2016-12-06 06:21:18.910181+00:00,일반
134,TAB,1,부광약품,300mg/500T,642201710,경구,0,0,오르필서방정300mg(발프로산나트륨),1,2016-11-22 10:51:56.202724+00:00,OFTB,500,사용중,오르필서방정 300mg,2016-12-06 06:21:18.913181+00:00,일반
24,BTL,1,부광약품,150ml,642201732,경구,0,0,오르필시럽(발프로산나트륨) (150mL),1,2016-11-22 10:51:55.989451+00:00,SOLPX,1,사용중,오르필시럽 150mL,2016-12-06 06:21:18.915182+00:00,일반
0,TUBE,1,(주)대웅제약,개/30g,641605990,,0,0,오메크린크림(퍼메트린),1,2016-12-05 06:41:40.435941+00:00,None,1,사용중,오메크린크림,2016-12-05 06:41:40.435941+00:00,일반
182,TAB,1,아주약품,500T,654001410,경구,0,0,오미탄정,1,2016-11-22 10:51:56.824018+00:00,TOMIT,500,사용중,오미탄정,2016-12-06 06:21:18.917182+00:00,일반
321,TAB,1,동아에스티,84T,642500950,경구,0,0,동아오팔몬정,1,2016-11-22 10:51:56.532299+00:00,TOPAL,84,사용중,오팔몬정,2016-12-06 06:21:18.920182+00:00,일반
904,AMP,1,신풍제약,2ml/50A,648502851,주사,0,0,오페락신주(오르페나드린시트르산염),1,2016-11-22 10:51:56.170148+00:00,7ORPHX,50,사용중,오페락신주,2016-12-06 06:21:18.922182+00:00,일반
799,TAB,2,한국먼디파마 유한회사,30TAB,678000090,경구,1,0,옥시콘틴서방정10mg(옥시코돈염산염),1,2016-11-22 10:51:56.825534+00:00,TOXI10,30,사용중,옥시콘틴서방정 10mg,2016-12-15 02:55:52.949888+00:00,마약
